Gene,baseMean,log2FoldChange,lfcSE,pvalue,padj,threshold
Muc5b,73.71104333957761,12.348224258637643,3.3141888862260966,6.085204723742007e-10,2.5514917775400867e-8,TRUE
Slc24a2,77.58746535583862,12.34128428190207,3.2948658805921682,4.965895411087166e-10,2.1373529701324105e-8,TRUE
Or8g26,76.39840315114483,12.341176330205963,3.0564874980525616,5.883698365958772e-11,3.4789508711922727e-9,TRUE
Vmn2r8,81.46388737209962,12.3394955600583,3.2815545375712123,4.144284845182785e-10,1.8223632330956287e-8,TRUE
Apol7b,71.55215952066786,12.315066623057056,3.2592380988750103,2.256278137731516e-9,7.796481094081908e-8,TRUE
Or4m1,119.14763834966031,12.296967654882847,2.9344527714911037,1.166969247236221e-11,8.69374245624513e-10,TRUE
Cacna2d4,71.54539994571269,12.280226557170185,3.3093092193529228,8.13166720372603e-10,3.3293368865541144e-8,TRUE
Gm1043,75.42182196197369,12.27913367885147,3.2944872706947077,6.593397181260444e-10,2.745670918507447e-8,TRUE
Gm14365,63.07067478190236,12.273985087492537,3.3596190775258776,1.5307444513749123e-9,5.6160339728831683e-8,TRUE
Gm4726,109.58773897703442,12.259302686622505,3.2178970009747827,2.0885284713445428e-10,1.0362248898253443e-8,TRUE
Btbd35f5,54.141084846623194,12.2578575106161,3.6458574756408804,1.5127989878216966e-8,3.8874784960257756e-7,TRUE
Dnah8,92.93928018601625,12.257836067397118,2.979441505033224,2.39530807044045e-11,1.6119364614364588e-9,TRUE
Nup210,82.09348680162398,12.240295684422673,3.1981168218472047,1.2387209833056537e-9,4.7150752928607855e-8,TRUE
Zfp998,83.22095747321534,12.183639472553585,3.137909601603767,2.2844394084551545e-10,1.1265430856148992e-8,TRUE
Zdbf2,60.18315025674913,12.182575331323974,3.3607282479062346,2.3717874743754015e-9,8.160891901590276e-8,TRUE
Syn2,72.12475238924314,12.181679021514599,3.0713740984973077,2.557601104141058e-10,1.228909674516377e-8,TRUE
Gm4297,75.68883832179316,12.170857325545393,3.281150070088008,8.808653785387277e-10,3.541049750261047e-8,TRUE
Btbd35f1,98.22548928807086,12.155938530921576,3.229563112128973,3.9587041034941677e-10,1.7630345642636456e-8,TRUE
Wdr87-ps,112.77722679361821,12.15374618766754,3.086182298122441,9.670333606622226e-11,5.317810315822213e-9,TRUE
Abca12,77.9007731943777,12.145238386025365,3.149680332094855,3.203667894934011e-10,1.4809213204646574e-8,TRUE
Flg2,89.75076412426054,12.131649464841711,3.2431024824544137,5.577755752402513e-10,2.3713736105458575e-8,TRUE
Gm5934,70.36865404295553,12.131565670489588,3.2984992306497602,1.3204234401865564e-9,4.9716901740934625e-8,TRUE
Ablim2,81.04396953224187,12.12783461585138,3.132242285114082,2.520414445137186e-10,1.2134351047033e-8,TRUE
Kbtbd12,81.04396953224187,12.12783461585138,3.132242285114082,2.520414445137186e-10,1.2134351047033e-8,TRUE
Pik3c2g,62.61581001043351,12.126409990223376,3.3306756997515814,2.166727257999097e-9,7.583856714384483e-8,TRUE
Gm21883,69.64677291166721,12.09876098807374,3.2893472796728376,1.4648370777687786e-9,5.456406124086424e-8,TRUE
Speer4b,72.8013137966399,12.088310320016378,3.286307070155126,1.316146774301854e-9,4.970953731591855e-8,TRUE
Arhgap20,57.29562573159589,12.087408803674773,3.363915199827983,3.759023388065134e-9,1.203332046736593e-7,TRUE
Vmn1r14,57.29562573159589,12.087408803674773,3.363915199827983,3.759023388065134e-9,1.203332046736593e-7,TRUE
Gm15276,68.05217963121298,12.08187904111123,3.10593573190462,2.0751351121156988e-10,1.0316809482908273e-8,TRUE
Trim9,76.67773581290092,12.080297402337422,3.2686702294285563,1.0870083461908722e-9,4.216657694515261e-8,TRUE
Reln,76.67773581290092,12.080297402337422,3.2686702294285563,1.0870083461908722e-9,4.216657694515261e-8,TRUE
Gm48240,68.9248917803789,12.077490409066149,3.2941101068245624,1.6270297707420142e-9,5.9158316783651054e-8,TRUE
Gm44248,77.08921848258201,12.075901061542423,3.0330082783373085,5.964755930112842e-10,2.5145850233300827e-8,TRUE
Vmn1r29,67.6344212229549,12.06946690616151,3.111840146534641,1.5340490712453325e-9,5.619694650316925e-8,TRUE
Vmn1r78,68.20301064909059,12.053198757319807,3.2938487302341586,1.8094370920978882e-9,6.49185522836475e-8,TRUE
Vmn2r25,85.7667603518528,12.048441663321409,2.970127512234189,6.54703759883122e-11,3.833951513104023e-9,TRUE
Erich3,73.55814185953932,12.018686679642418,3.1414410388318563,4.789865219568592e-10,2.0802699406454657e-8,TRUE
Vmn1r168,81.31778033386121,12.017748446080752,3.1309815611066503,4.1135279780742497e-10,1.8153923020628042e-8,TRUE
